,H,L
5376,2.094695647130886,6.019436474869231
5377,2.0946972275202294,6.019580927099754
5378,2.094698807796736,6.0197253643538975
5379,2.0947003879588726,6.0198697866348745
5380,2.094701968005107,6.020014193945894
5381,2.0947035479339076,6.0201585862901625
5382,2.0947051277437443,6.020302963670887
5383,2.094706707433087,6.020447326091271
5384,2.0947082870004072,6.0205916735545175
5385,2.094709866444177,6.020736006063825
5386,2.094711445762869,6.020880323622393
5387,2.0947130249549577,6.021024626233417
5388,2.0947146040189173,6.021168913900092
5389,2.0947161829532233,6.02131318662561
5390,2.0947177617563524,6.021457444413162
5391,2.094719340426782,6.021601687265937
5392,2.0947209189629903,6.021745915187122
5393,2.094722497363456,6.021890128179901
5394,2.09472407562666,6.022034326247458
5395,2.094725653751082,6.022178509392974
5396,2.094727231735204,6.022322677619629
5397,2.094728809577509,6.0224668309305995
5398,2.09473038727648,6.022610969329062
5399,2.0947319648306015,6.022755092818189
5400,2.0947335422383584,6.022899201401153
5401,2.094735119498237,6.023043295081125
5402,2.094736696608724,6.023187373861273
5403,2.094738273568307,6.023331437744761
5404,2.094739850375475,6.023475486734756
5405,2.0947414270287172,6.023619520834419
5406,2.094743003526524,6.023763540046912
5407,2.094744579867387,6.023907544375392
5408,2.0947461560497973,6.024051533823018
5409,2.0947477320722485,6.0241955083929435
5410,2.094749307933234,6.024339468088322
5411,2.094750883631249,6.024483412912305
5412,2.0947524591647886,6.024627342868043
5413,2.094754034532349,6.024771257958682
5414,2.094755609732428,6.024915158187369
5415,2.0947571847635227,6.025059043557247
5416,2.094758759624133,6.02520291407146
5417,2.0947603343127583,6.0253467697331455
5418,2.094761908827899,6.025490610545444
5419,2.0947634831680566,6.025634436511491
5420,2.094765057331734,6.025778247634422
5421,2.094766631317434,6.02592204391737
5422,2.09476820512366,6.026065825363465
5423,2.094769778748918,6.026209591975836
5424,2.0947713521917133,6.026353343757612
5425,2.0947729254505525,6.026497080711917
5426,2.0947744985239427,6.026640802841875
5427,2.0947760714103927,6.026784510150608
5428,2.0947776441084116,6.026928202641236
5429,2.094779216616509,6.0270718803168775
5430,2.094780788933196,6.027215543180648
5431,2.0947823610569847,6.0273591912356625
5432,2.094783932986387,6.027502824485034
5433,2.094785504719916,6.027646442931873
5434,2.0947870762560865,6.027790046579288
5435,2.0947886475934134,6.027933635430387
5436,2.0947902187304126,6.028077209488275
5437,2.094791789665601,6.028220768756055
5438,2.0947933603974964,6.02836431323683
5439,2.0947949309246168,6.028507842933699
5440,2.0947965012454812,6.02865135784976
5441,2.0947980713586105,6.0287948579881085
5442,2.094799641262525,6.02893834335184
5443,2.0948012109557466,6.029081813944048
5444,2.0948027804367984,6.029225269767822
5445,2.0948043497042033,6.029368710826251
5446,2.094805918756486,6.029512137122422
5447,2.0948074875921714,6.029655548659421
5448,2.0948090562097854,6.029798945440332
5449,2.094810624607855,6.029942327468235
5450,2.094812192784908,6.030085694746211
5451,2.094813760739473,6.030229047277339
5452,2.094815328470079,6.030372385064694
5453,2.094816895975256,6.03051570811135
5454,2.094818463253535,6.0306590164203815
5455,2.0948200303034485,6.030802309994859
5456,2.0948215971235284,6.0309455888378505
5457,2.0948231637123085,6.031088852952425
5458,2.094824730068323,6.031232102341646
5459,2.0948262961901074,6.031375337008579
5460,2.094827862076197,6.031518556956285
5461,2.094829427725129,6.031661762187824
5462,2.094830993135441,6.0318049527062545
5463,2.0948325583056713,6.0319481285146335
5464,2.0948341232343592,6.032091289616016
5465,2.094835687920045,6.032234436013454
5466,2.0948372523612697,6.032377567709999
5467,2.094838816556575,6.032520684708701
5468,2.094840380504503,6.032663787012607
5469,2.0948419442035977,6.032806874624764
5470,2.0948435076524032,6.032949947548214
5471,2.0948450708494644,6.033093005786
5472,2.094846633793327,6.033236049341164
5473,2.094848196482538,6.0333790782167425
5474,2.094849758915645,6.033522092415774
5475,2.094851321091196,6.033665091941294
5476,2.0948528830077406,6.033808076796334
5477,2.094854444663828,6.033951046983927
5478,2.09485600605801,6.034094002507103
5479,2.0948575671888374,6.034236943368889
5480,2.094859128054863,6.034379869572311
5481,2.09486068865464,6.034522781120396
5482,2.0948622489867224,6.0346656780161645
5483,2.094863809049665,6.034808560262638
5484,2.0948653688420236,6.034951427862836
5485,2.0948669283623547,6.035094280819776
5486,2.0948684876092156,6.035237119136474
5487,2.0948700465811645,6.035379942815944
5488,2.09487160527676,6.035522751861198
5489,2.0948731636945626,6.035665546275245
5490,2.094874721833132,6.035808326061096
5491,2.0948762796910296,6.035951091221756
5492,2.0948778372668184,6.0360938417602314
5493,2.0948793945590607,6.036236577679525
5494,2.0948809515663207,6.036379298982639
5495,2.0948825082871627,6.036522005672572
5496,2.0948840647201523,6.036664697752324
5497,2.0948856208638555,6.036807375224891
5498,2.0948871767168398,6.036950038093266
5499,2.094888732277673,6.037092686360444
5500,2.094890287544923,6.037235320029415
5501,2.09489184251716,6.03737793910317
5502,2.094893397192954,6.037520543584694
5503,2.094894951570876,6.0376631334769755
5504,2.0948965056494977,6.037805708782997
5505,2.0948980594273925,6.037948269505741
5506,2.094899612903133,6.038090815648189
5507,2.094901166075294,6.03823334721332
5508,2.0949027189424503,6.038375864204111
5509,2.094904271503178,6.038518366623538
5510,2.0949058237560534,6.038660854474574
5511,2.0949073756996546,6.038803327760191
5512,2.0949089273325594,6.03894578648336
5513,2.094910478653347,6.0390882306470495
5514,2.094912029660597,6.039230660254226
5515,2.09491358035289,6.039373075307855
5516,2.094915130728808,6.039515475810901
5517,2.094916680786933,6.039657861766323
5518,2.094918230525848,6.0398002331770835
5519,2.094919779944137,6.039942590046139
5520,2.094921329040384,6.040084932376447
5521,2.0949228778131754,6.040227260170963
5522,2.094924426261097,6.040369573432638
5523,2.0949259743827358,6.0405118721644255
5524,2.0949275221766794,6.040654156369274
5525,2.0949290696415166,6.0407964260501315
5526,2.094930616775837,6.040938681209944
5527,2.09493216357823,6.041080921851657
5528,2.0949337100472873,6.041223147978212
5529,2.094935256181601,6.041365359592552
5530,2.0949368019797627,6.041507556697614
5531,2.094938347440366,6.041649739296338
5532,2.0949398925620057,6.041791907391659
5533,2.0949414373432758,6.04193406098651
5534,2.0949429817827725,6.042076200083826
5535,2.094944525879092,6.0422183246865355
5536,2.094946069630832,6.04236043479757
5537,2.09494761303659,6.042502530419855
5538,2.094949156094965,6.042644611556318
5539,2.0949506988045568,6.042786678209881
5540,2.094952241163966,6.042928730383467
5541,2.094953783171793,6.043070768079998
5542,2.0949553248266404,6.043212791302392
5543,2.0949568661271107,6.043354800053566
5544,2.094958407071808,6.043496794336437
5545,2.0949599476593357,6.0436387741539175
5546,2.0949614878882996,6.04378073950892
5547,2.0949630277573053,6.043922690404355
5548,2.094964567264959,6.044064626843133
5549,2.094966106409869,6.044206548828158
5550,2.0949676451906427,6.0443484563623375
5551,2.0949691836058895,6.0444903494485756
5552,2.094970721654219,6.044632228089774
5553,2.094972259334242,6.044774092288832
5554,2.0949737966445694,6.044915942048649
5555,2.0949753335838133,6.045057777372123
5556,2.0949768701505866,6.0451995982621485
5557,2.0949784063435035,6.045341404721619
5558,2.094979942161178,6.045483196753428
5559,2.0949814776022246,6.0456249743604635
5560,2.09498301266526,6.045766737545616
5561,2.094984547348901,6.045908486311772
5562,2.094986081651765,6.046050220661817
5563,2.0949876155724696,6.046191940598634
5564,2.0949891491096344,6.046333646125106
5565,2.094990682261879,6.046475337244113
5566,2.0949922150278244,6.0466170139585325
5567,2.0949937474060913,6.046758676271243
5568,2.094995279395302,6.04690032418512
5569,2.0949968109940795,6.047041957703036
5570,2.0949983422010474,6.047183576827864
5571,2.09499987301483,6.047325181562473
5572,2.0950014034340523,6.0474667719097335
5573,2.095002933457341,6.047608347872512
5574,2.0950044630833218,6.047749909453672
5575,2.0950059923106226,6.04789145665608
5576,2.0950075211378714,6.048032989482596
5577,2.0950090495636973,6.048174507936082
5578,2.0950105775867303,6.048316012019396
5579,2.0950121052056008,6.0484575017353945
5580,2.0950136324189397,6.048598977086934
5581,2.095015159225379,6.048740438076868
5582,2.0950166856235524,6.048881884708048
5583,2.0950182116120923,6.049023316983325
5584,2.0950197371896335,6.049164734905548
5585,2.0950212623548112,6.049306138477565
5586,2.095022787106261,6.04944752770222
5587,2.0950243114426197,6.049588902582358
5588,2.095025835362524,6.049730263120821
5589,2.095027358864613,6.0498716093204505
5590,2.095028881947525,6.050012941184084
5591,2.0950304046098993,6.05015425871456
5592,2.0950319268503765,6.050295561914713
5593,2.0950334486675977,6.050436850787379
5594,2.0950349700602047,6.050578125335389
5595,2.0950364910268404,6.050719385561574
5596,2.0950380115661478,6.050860631468764
5597,2.0950395316767714,6.051001863059786
5598,2.0950410513573554,6.051143080337465
5599,2.095042570606546,6.051284283304628
5600,2.095044089422989,6.0514254719640945
5601,2.0950456078053326,6.051566646318688
5602,2.095047125752224,6.051707806371227
5603,2.095048643262311,6.051848952124529
5604,2.0950501603342446,6.051990083581411
5605,2.0950516769666736,6.052131200744688
5606,2.0950531931582494,6.052272303617171
5607,2.0950547089076235,6.0524133922016725
5608,2.0950562242134483,6.052554466501003
5609,2.095057739074377,6.05269552651797
5610,2.095059253489063,6.052836572255379
5611,2.0950607674561614,6.0529776037160365
5612,2.0950622809743273,6.053118620902745
5613,2.0950637940422165,6.053259623818305
5614,2.095065306658486,6.053400612465518
5615,2.095066818821794,6.0535415868471825
5616,2.0950683305307978,6.053682546966094
5617,2.095069841784157,6.053823492825049
5618,2.0950713525805313,6.05396442442684
5619,2.095072862918581,6.05410534177426
5620,2.095074372796968,6.054246244870099
5621,2.095075882214353,6.054387133717146
5622,2.0950773911694003,6.054528008318188
5623,2.095078899660772,6.054668868676011
5624,2.095080407687133,6.0548097147933975
5625,2.0950819152471487,6.0549505466731315
5626,2.095083422339484,6.0550913643179936
5627,2.0950849289628057,6.055232167730762
5628,2.095086435115781,6.055372956914215
5629,2.0950879407970775,6.0555137318711285
5630,2.095089446005364,6.055654492604277
5631,2.09509095073931,6.055795239116433
5632,2.095092454997585,6.055935971410368
5633,2.0950939587788606,6.056076689488851
5634,2.0950954620818076,6.05621739335465
5635,2.095096964905099,6.056358083010533
5636,2.095098467247407,6.056498758459263
5637,2.0950999691074066,6.056639419703604
5638,2.095101470483771,6.056780066746318
5639,2.0951029713751765,6.056920699590164
5640,2.095104471780298,6.057061318237903
5641,2.095105971697813,6.057201922692289
5642,2.0951074711263984,6.057342512956079
5643,2.0951089700647327,6.057483089032026
5644,2.0951104685114945,6.057623650922882
5645,2.0951119664653635,6.057764198631399
5646,2.0951134639250197,6.057904732160325
5647,2.0951149608891444,6.058045251512408
5648,2.0951164573564194,6.058185756690394
5649,2.095117953325527,6.058326247697026
5650,2.0951194487951508,6.058466724535047
5651,2.095120943763974,6.058607187207199
5652,2.0951224382306823,6.058747635716222
5653,2.0951239321939603,6.058888070064854
5654,2.0951254256524945,6.05902849025583
5655,2.0951269186049712,6.059168896291887
5656,2.0951284110500783,6.059309288175756
5657,2.0951299029865043,6.0594496659101695
5658,2.0951313944129377,6.059590029497858
5659,2.095132885328068,6.059730378941551
5660,2.0951343757305865,6.059870714243974
5661,2.095135865619184,6.060011035407854
5662,2.095137354992552,6.060151342435914
5663,2.095138843849383,6.060291635330876
5664,2.0951403321883713,6.060431914095462
5665,2.0951418200082097,6.06057217873239
5666,2.0951433073075933,6.060712429244379
5667,2.095144794085218,6.060852665634145
5668,2.0951462803397796,6.060992887904402
5669,2.095147766069975,6.061133096057864
5670,2.095149251274502,6.061273290097241
5671,2.0951507359520583,6.061413470025244
5672,2.0951522201013435,6.061553635844581
5673,2.095153703721057,6.06169378755796
5674,2.095155186809899,6.061833925168085
5675,2.0951566693665717,6.06197404867766
5676,2.095158151389776,6.062114158089388
5677,2.0951596328782145,6.0622542534059685
5678,2.095161113830591,6.062394334630102
5679,2.095162594245609,6.062534401764484
5680,2.0951640741219735,6.062674454811813
5681,2.09516555345839,6.062814493774782
5682,2.0951670322535643,6.062954518656085
5683,2.0951685105062032,6.063094529458413
5684,2.0951699882150145,6.063234526184456
5685,2.0951714653787064,6.063374508836901
5686,2.0951729419959877,6.063514477418437
5687,2.095174418065568,6.063654431931748
5688,2.0951758935861577,6.063794372379518
5689,2.095177368556468,6.06393429876443
5690,2.0951788429752107,6.064074211089164
5691,2.0951803168410983,6.064214109356399
5692,2.095181790152844,6.0643539935688136
5693,2.095183262909161,6.0644938637290835
5694,2.0951847351087647,6.0646337198398825
5695,2.09518620675037,6.064773561903885
5696,2.095187677832693,6.0649133899237615
5697,2.0951891483544505,6.065053203902183
5698,2.0951906183143594,6.065193003841817
5699,2.0951920877111383,6.065332789745331
5700,2.0951935565435056,6.06547256161539
5701,2.095195024810181,6.06561231945466
5702,2.0951964925098845,6.0657520632658
5703,2.0951979596413373,6.065891793051474
5704,2.0951994262032607,6.06603150881434
5705,2.0952008921943768,6.066171210557056
5706,2.095202357613409,6.066310898282278
5707,2.095203822459081,6.066450571992663
5708,2.0952052867301165,6.066590231690862
5709,2.095206750425241,6.066729877379527
5710,2.0952082135431804,6.066869509061309
5711,2.0952096760826606,6.067009126738857
5712,2.0952111380424094,6.067148730414818
5713,2.095212599421154,6.067288320091838
5714,2.0952140602176237,6.067427895772561
5715,2.0952155204305467,6.0675674574596306
5716,2.0952169800586535,6.067707005155687
5717,2.095218439100675,6.067846538863371
5718,2.0952198975553418,6.06798605858532
5719,2.095221355421386,6.068125564324172
5720,2.095222812697541,6.068265056082561
5721,2.0952242693825394,6.068404533863122
5722,2.095225725475115,6.0685439976684865
5723,2.0952271809740033,6.068683447501286
5724,2.0952286358779393,6.068822883364149
5725,2.0952300901856593,6.068962305259704
5726,2.0952315438959,6.069101713190577
5727,2.0952329970073986,6.069241107159392
5728,2.0952344495188937,6.069380487168774
5729,2.095235901429124,6.069519853221344
5730,2.095237352736829,6.069659205319722
5731,2.095238803440749,6.069798543466527
5732,2.095240253539625,6.069937867664378
5733,2.095241703032198,6.0700771779158895
5734,2.0952431519172108,6.070216474223676
5735,2.095244600193406,6.07035575659035
5736,2.095246047859528,6.0704950250185234
5737,2.0952474949143203,6.070634279510807
5738,2.095248941356528,6.070773520069808
5739,2.095250387184897,6.070912746698134
5740,2.0952518323981737,6.071051959398392
5741,2.095253276995105,6.071191158173184
5742,2.0952547209744385,6.071330343025113
5743,2.095256164334923,6.071469513956781
5744,2.095257607075307,6.071608670970786
5745,2.0952590491943406,6.071747814069727
5746,2.0952604906907744,6.071886943256202
5747,2.095261931563359,6.0720260585328045
5748,2.0952633718108467,6.072165159902129
5749,2.09526481143199,6.072304247366768
5750,2.0952662504255413,6.072443320929311
5751,2.095267688790255,6.072582380592349
5752,2.0952691265248853,6.07272142635847
5753,2.0952705636281874,6.0728604582302586
5754,2.0952720000989173,6.072999476210301
5755,2.0952734359358316,6.07313848030118
5756,2.095274871137687,6.073277470505479
5757,2.095276305703242,6.073416446825777
5758,2.0952777396312547,6.073555409264654
5759,2.0952791729204843,6.073694357824687
5760,2.0952806055696906,6.073833292508453
5761,2.0952820375776344,6.073972213318526
5762,2.0952834689430766,6.07411112025748
5763,2.0952848996647795,6.074250013327886
5764,2.0952863297415054,6.074388892532315
5765,2.095287759172017,6.074527757873335
5766,2.0952891879550792,6.074666609353515
5767,2.0952906160894558,6.07480544697542
5768,2.095292043573912,6.074944270741614
5769,2.095293470407214,6.075083080654661
5770,2.095294896588128,6.075221876717122
5771,2.0952963221154217,6.075360658931558
5772,2.0952977469878626,6.075499427300527
5773,2.0952991712042195,6.075638181826587
5774,2.0953005947632612,6.0757769225122935
5775,2.095302017663758,6.075915649360201
5776,2.09530343990448,6.0760543623728624
5777,2.0953048614841983,6.0761930615528295
5778,2.0953062824016855,6.076331746902652
5779,2.0953077026557136,6.076470418424879
5780,2.0953091222450557,6.0766090761220575
5781,2.095310541168486,6.076747719996733
5782,2.095311959424779,6.07688635005145
5783,2.095313377012709,6.077024966288752
5784,2.0953147939310526,6.077163568711179
5785,2.0953162101785865,6.077302157321273
5786,2.0953176257540873,6.077440732121571
5787,2.095319040656333,6.077579293114611
5788,2.095320454884102,6.077717840302928
5789,2.0953218684361734,6.077856373689057
5790,2.095323281311327,6.077994893275531
5791,2.0953246935083434,6.078133399064881
5792,2.0953261050260035,6.078271891059638
5793,2.095327515863089,6.078410369262329
5794,2.0953289260183823,6.078548833675482
5795,2.0953303354906665,6.078687284301623
5796,2.0953317442787256,6.078825721143275
5797,2.095333152381343,6.0789641442029625
5798,2.095334559797305,6.079102553483207
5799,2.0953359665253966,6.079240948986527
5800,2.095337372564404,6.079379330715443
5801,2.0953387779131143,6.079517698672471
5802,2.095340182570315,6.079656052860127
5803,2.095341586534795,6.079794393280926
5804,2.095342989805342,6.07993271993738
5805,2.095344392380747,6.080071032832001
5806,2.095345794259799,6.0802093319673
5807,2.0953471954412892,6.080347617345784
5808,2.0953485959240097,6.080485888969962
5809,2.095349995706752,6.0806241468423385
5810,2.095351394788309,6.080762390965419
5811,2.0953527931674745,6.080900621341706
5812,2.0953541908430426,6.0810388379737015
5813,2.095355587813808,6.081177040863905
5814,2.0953569840785655,6.081315230014817
5815,2.095358379636112,6.081453405428934
5816,2.0953597744852437,6.0815915671087515
5817,2.095361168624758,6.081729715056765
5818,2.0953625620534533,6.081867849275468
5819,2.0953639547701277,6.0820059697673505
5820,2.0953653467735807,6.082144076534905
5821,2.095366738062612,6.08228216958062
5822,2.0953681286360224,6.082420248906983
5823,2.095369518492613,6.08255831451648
5824,2.0953709076311857,6.0826963664115965
5825,2.095372296050543,6.0828344045948155
5826,2.0953736837494876,6.082972429068619
5827,2.0953750707268237,6.083110439835487
5828,2.0953764569813558,6.083248436897899
5829,2.0953778425118887,6.083386420258335
5830,2.095379227317228,6.083524389919269
5831,2.0953806113961804,6.083662345883178
5832,2.0953819947475525,6.083800288152533
5833,2.095383377370152,6.083938216729809
5834,2.0953847592627874,6.084076131617476
5835,2.0953861404242673,6.084214032818003
5836,2.095387520853401,6.084351920333859
5837,2.0953889005489987,6.08448979416751
5838,2.095390279509872,6.084627654321422
5839,2.095391657734831,6.084765500798059
5840,2.0953930352226884,6.0849033335998834
5841,2.095394411972257,6.085041152729357
5842,2.09539578798235,6.085178958188939
5843,2.0953971632517816,6.085316749981088
5844,2.0953985377793662,6.085454528108261
5845,2.095399911563919,6.085592292572914
5846,2.0954012846042556,6.0857300433775015
5847,2.095402656899193,6.0858677805244765
5848,2.0954040284475477,6.08600550401629
5849,2.095405399248138,6.086143213855393
5850,2.0954067692997818,6.086280910044233
5851,2.0954081386012984,6.086418592585259
5852,2.0954095071515075,6.086556261480917
5853,2.0954108749492293,6.086693916733651
5854,2.0954122419932846,6.086831558345905
5855,2.095413608282495,6.08696918632012
5856,2.095414973815682,6.087106800658738
5857,2.0954163385916695,6.087244401364197
5858,2.0954177026092804,6.087381988438936
5859,2.0954190658673384,6.087519561885391
5860,2.0954204283646685,6.087657121705997
5861,2.095421790100096,6.0877946679031885
5862,2.095423151072447,6.087932200479397
5863,2.095424511280547,6.088069719437055
5864,2.0954258707232243,6.088207224778591
5865,2.095427229399306,6.088344716506434
5866,2.0954285873076213,6.08848219462301
5867,2.0954299444469986,6.088619659130746
5868,2.0954313008162675,6.088757110032065
5869,2.0954326564142587,6.088894547329391
5870,2.0954340112398024,6.089031971025146
5871,2.095435365291731,6.089169381121749
5872,2.095436718568876,6.08930677762162
5873,2.09543807107007,6.089444160527176
5874,2.095439422794147,6.0895815298408325
5875,2.095440773739941,6.089718885565005
5876,2.095442123906286,6.089856227702107
5877,2.0954434732920175,6.089993556254551
5878,2.095444821895972,6.090130871224747
5879,2.095446169716985,6.0902681726151044
5880,2.095447516753894,6.090405460428032
5881,2.0954488630055366,6.090542734665937
5882,2.0954502084707514,6.090679995331223
5883,2.095451553148377,6.090817242426296
5884,2.0954528970372532,6.090954475953558
5885,2.09545424013622,6.09109169591541
5886,2.095455582444118,6.091228902314253
5887,2.095456923959789,6.091366095152484
5888,2.095458264682075,6.091503274432502
5889,2.0954596046098186,6.091640440156702
5890,2.095460943741863,6.09177759232748
5891,2.095462282077052,6.091914730947228
5892,2.0954636196142298,6.0920518560183385
5893,2.095464956352242,6.092188967543202
5894,2.095466292289934,6.092326065524208
5895,2.095467627426152,6.092463149963745
5896,2.0954689617597433,6.092600220864199
5897,2.095470295289555,6.092737278227956
5898,2.095471628014436,6.0928743220573995
5899,2.095472959933234,6.093011352354913
5900,2.0954742910447988,6.0931483691228765
5901,2.0954756213479806,6.093285372363671
5902,2.0954769508416295,6.093422362079676
5903,2.095478279524597,6.093559338273267
5904,2.095479607395735,6.093696300946822
5905,2.095480934453896,6.093833250102714
5906,2.095482260697932,6.093970185743317
5907,2.095483586126698,6.094107107871004
5908,2.095484910739047,6.094244016488145
5909,2.0954862345338348,6.094380911597109
5910,2.0954875575099163,6.094517793200265
5911,2.0954888796661475,6.09465466129998
5912,2.095490201001385,6.09479151589862
5913,2.0954915215144867,6.094928356998547
5914,2.09549284120431,6.095065184602125
5915,2.095494160069713,6.095201998711715
5916,2.095495478109555,6.09533879932968
5917,2.095496795322696,6.095475586458376
5918,2.095498111707996,6.095612360100161
5919,2.0954994272643153,6.095749120257393
5920,2.095500741990516,6.095885866932425
5921,2.0955020558854605,6.096022600127613
5922,2.0955033689480107,6.096159319845308
5923,2.09550468117703,6.0962960260878605
5924,2.0955059925713826,6.096432718857621
5925,2.0955073031299327,6.096569398156937
5926,2.095508612851545,6.096706063988157
5927,2.0955099217350863,6.096842716353627
5928,2.095511229779422,6.09697935525569
5929,2.0955125369834184,6.097115980696691
5930,2.095513843345944,6.097252592678971
5931,2.0955151488658665,6.09738919120487
5932,2.0955164535420545,6.097525776276729
5933,2.095517757373377,6.097662347896885
5934,2.095519060358704,6.097798906067675
5935,2.0955203624969063,6.097935450791435
5936,2.0955216637868546,6.098071982070499
5937,2.0955229642274205,6.098208499907199
5938,2.095524263817476,6.098345004303867
5939,2.095525562555894,6.098481495262833
5940,2.0955268604415482,6.0986179727864265
5941,2.0955281574733124,6.098754436876975
5942,2.095529453650061,6.098890887536805
5943,2.0955307489706696,6.099027324768242
5944,2.0955320434340137,6.099163748573609
5945,2.0955333370389697,6.09930015895523
5946,2.095534629784414,6.099436555915425
5947,2.0955359216692253,6.099572939456514
5948,2.095537212692281,6.099709309580815
5949,2.0955385028524596,6.099845666290647
5950,2.0955397921486405,6.099982009588325
5951,2.095541080579704,6.100118339476164
5952,2.0955423681445304,6.100254655956478
5953,2.095543654842001,6.1003909590315795
5954,2.0955449406709965,6.100527248703778
5955,2.0955462256304,6.100663524975385
5956,2.095547509719094,6.1007997878487075
5957,2.095548792935962,6.100936037326053
5958,2.0955500752798883,6.101072273409728
5959,2.0955513567497572,6.1012084961020365
5960,2.0955526373444537,6.101344705405283
5961,2.095553917062864,6.101480901321768
5962,2.095555195903874,6.101617083853792
5963,2.095556473866371,6.101753253003657
5964,2.095557750949242,6.101889408773658
5965,2.0955590271513755,6.102025551166094
5966,2.0955603024716605,6.1021616801832606
5967,2.0955615769089855,6.102297795827451
5968,2.095562850462241,6.102433898100959
5969,2.0955641231303166,6.102569987006078
5970,2.095565394912104,6.102706062545096
5971,2.0955666658064946,6.102842124720303
5972,2.0955679358123804,6.102978173533989
5973,2.0955692049286543,6.103114208988439
5974,2.0955704731542095,6.103250231085939
5975,2.0955717404879404,6.103386239828773
5976,2.095573006928741,6.103522235219224
5977,2.095574272475506,6.103658217259575
5978,2.095575537127132,6.103794185952105
5979,2.0955768008825144,6.103930141299093
5980,2.0955780637405503,6.104066083302818
5981,2.0955793257001374,6.104202011965557
5982,2.095580586760173,6.104337927289585
5983,2.095581846919556,6.104473829277175
5984,2.0955831061771852,6.104609717930602
5985,2.0955843645319607,6.104745593252137
5986,2.0955856219827824,6.104881455244049
5987,2.095586878528551,6.1050173039086095
5988,2.095588134168169,6.105153139248085
5989,2.0955893889005366,6.105288961264741
5990,2.0955906427245576,6.1054247699608455
5991,2.0955918956391346,6.105560565338662
5992,2.0955931476431715,6.105696347400452
5993,2.0955943987355727,6.105832116148479
5994,2.0955956489152427,6.105967871585002
5995,2.0955968981810873,6.106103613712281
5996,2.095598146532012,6.106239342532574
5997,2.0955993939669235,6.106375058048138
5998,2.095600640484729,6.106510760261227
5999,2.095601886084336,6.106646449174097
6000,2.095603130764653,6.1067821247889995
6001,2.095604374524589,6.106917787108187
6002,2.0956056173630526,6.107053436133909
6003,2.0956068592789547,6.107189071868416
6004,2.0956081002712055,6.107324694313956
6005,2.095609340338716,6.107460303472775
6006,2.0956105794803976,6.107595899347118
6007,2.095611817695163,6.107731481939232
6008,2.0956130549819245,6.1078670512513575
6009,2.095614291339596,6.108002607285737
6010,2.095615526767091,6.108138150044611
6011,2.095616761263324,6.108273679530218
6012,2.0956179948272107,6.108409195744798
6013,2.095619227457666,6.108544698690587
6014,2.0956204591536065,6.108680188369821
6015,2.095621689913949,6.108815664784734
6016,2.0956229197376106,6.108951127937559
6017,2.095624148623509,6.109086577830528
6018,2.095625376570563,6.109222014465872
6019,2.095626603577691,6.109357437845821
6020,2.0956278296438136,6.109492847972603
6021,2.09562905476785,6.1096282448484445
6022,2.0956302789487213,6.109763628475572
6023,2.095631502185349,6.10989899885621
6024,2.0956327244766544,6.110034355992581
6025,2.09563394582156,6.110169699886908
6026,2.095635166218989,6.110305030541412
6027,2.095636385667864,6.110440347958313
6028,2.09563760416711,6.110575652139829
6029,2.0956388217156516,6.110710943088177
6030,2.0956400383124136,6.110846220805574
6031,2.095641253956322,6.110981485294234
6032,2.0956424686463024,6.1111167365563706
6033,2.0956436823812825,6.111251974594197
6034,2.095644895160189,6.111387199409923
6035,2.0956461069819508,6.11152241100576
6036,2.0956473178454953,6.111657609383917
6037,2.095648527749752,6.1117927945466
6038,2.095649736693651,6.111927966496017
6039,2.095650944676122,6.112063125234372
6040,2.095652151696095,6.112198270763869
6041,2.0956533577525027,6.112333403086712
6042,2.095654562844276,6.112468522205101
6043,2.095655766970348,6.112603628121237
6044,2.095656970129651,6.112738720837319
6045,2.0956581723211185,6.112873800355545
6046,2.095659373543685,6.113008866678111
6047,2.0956605737962843,6.1131439198072135
6048,2.0956617730778526,6.113278959745046
6049,2.0956629713873247,6.113413986493803
6050,2.0956641687236375,6.113549000055674
6051,2.0956653650857273,6.113684000432851
6052,2.095666560472532,6.113818987627524
6053,2.095667754882989,6.11395396164188
6054,2.095668948316037,6.114088922478108
6055,2.095670140770615,6.1142238701383915
6056,2.0956713322456624,6.114358804624916
6057,2.095672522740119,6.114493725939866
6058,2.0956737122529265,6.114628634085423
6059,2.0956749007830253,6.114763529063768
6060,2.0956760883293573,6.114898410877081
6061,2.0956772748908645,6.115033279527541
6062,2.09567846046649,6.115168135017325
6063,2.0956796450551773,6.11530297734861
6064,2.09568082865587,6.115437806523571
6065,2.0956820112675127,6.115572622544381
6066,2.0956831928890507,6.1157074254132135
6067,2.095684373519429,6.11584221513224
6068,2.0956855531575944,6.11597699170363
6069,2.095686731802493,6.1161117551295545
6070,2.0956879094530723,6.11624650541218
6071,2.0956890861082798,6.116381242553674
6072,2.095690261767064,6.116515966556202
6073,2.0956914364283734,6.116650677421928
6074,2.0956926100911577,6.116785375153016
6075,2.0956937827543665,6.116920059751628
6076,2.0956949544169503,6.117054731219924
6077,2.0956961250778603,6.117189389560065
6078,2.095697294736048,6.1173240347742075
6079,2.095698463390465,6.11745866686451
6080,2.095699631040065,6.11759328583313
6081,2.0957007976838,6.117727891682221
6082,2.0957019633206238,6.117862484413937
6083,2.095703127949491,6.117997064030431
6084,2.0957042915693562,6.118131630533854
6085,2.095705454179175,6.118266183926356
6086,2.0957066157779027,6.118400724210087
6087,2.0957077763644962,6.118535251387194
